REGION,CATEGORY,TECHNOLOGY,AMOUNT (2020 USD MILLION),YEAR
Asia,Renewables,Multiple renewables,0,2010
Asia,Renewables,Multiple renewables,0,2017
Asia,Renewables,Multiple renewables,0.5,2017
Asia,Renewables,Multiple renewables,0.05,2017
Asia,Renewables,Multiple renewables,0,2017
Asia,Renewables,Multiple renewables,0,2017
Asia,Renewables,Multiple renewables,0,2011
Asia,Renewables,Multiple renewables,0.02,2017
Asia,Renewables,Multiple renewables,0.02,2017
Asia,Renewables,Solar energy,0.02,2017
Asia,Non-renewables,Nuclear,0.17,2017
Asia,Renewables,Multiple renewables,50.41,2017
Asia,Renewables,Multiple renewables,29.29,2017
Asia,Renewables,Multiple renewables,0.05,2001
Asia,Renewables,Multiple renewables,0.06,2015
Asia,Renewables,Multiple renewables,2.05,2015
Asia,Non-renewables,Nuclear,0.08,2019
Asia,Renewables,Multiple renewables,0,2015
Asia,Renewables,Multiple renewables,0.02,2015
Asia,Renewables,Multiple renewables,0.01,2015
Asia,Renewables,Multiple renewables,0.02,2015
Asia,Renewables,Multiple renewables,0.01,2015
Asia,Renewables,Multiple renewables,21.15,2015
Asia,Renewables,Multiple renewables,0.03,2015
Asia,Renewables,Solar energy,0.24,2015
Asia,Renewables,Solar energy,0.24,2013
Asia,Renewables,Wind energy,0.24,2015
Asia,Renewables,Multiple renewables,0,2017
Asia,Renewables,Multiple renewables,0.35,2017
Asia,Renewables,Multiple renewables,0.6,2015
Asia,Renewables,Multiple renewables,0.01,2017
Asia,Renewables,Multiple renewables,0.01,2017
Asia,Renewables,Multiple renewables,0.02,2015
Asia,Renewables,Multiple renewables,0.11,2015
Asia,Renewables,Solar energy,0.27,2015
Asia,Renewables,Multiple renewables,0.38,2015
Asia,Renewables,Multiple renewables,0.71,2015
Asia,Renewables,Multiple renewables,0.75,2015
Asia,Renewables,Multiple renewables,0.04,2015
Asia,Renewables,Multiple renewables,0.15,2015
Asia,Renewables,Solar energy,0.03,2015
Asia,Renewables,Multiple renewables,0.54,2015
Asia,Non-renewables,Fossil fuels n.e.s.,0.01,2015
Asia,Renewables,Multiple renewables,0.05,2015
Asia,Renewables,Multiple renewables,0.01,2015
Asia,Renewables,Multiple renewables,0.14,2015
Asia,Renewables,Multiple renewables,0.01,2015
Asia,Non-renewables,Fossil fuels n.e.s.,1.51,2015
Asia,Renewables,Multiple renewables,4.15,2015
Asia,Renewables,Solar energy,2.77,2015
Asia,Non-renewables,Nuclear,0.01,2015
Asia,Renewables,Solar energy,0.23,2015
Asia,Non-renewables,Nuclear,0.02,2015
Asia,Renewables,Solar energy,0.15,2015
Asia,Renewables,Solar energy,0.06,2015
Asia,Renewables,Solar energy,0.1,2015
Asia,Renewables,Solar energy,0.1,2015
Asia,Renewables,Solar energy,0.07,2015
Asia,Renewables,Solar energy,0.25,2015
Asia,Renewables,Solar energy,0.01,2015
Asia,Renewables,Solar energy,0.13,2015
Asia,Non-renewables,Nuclear,0.01,2015
Asia,Non-renewables,Nuclear,0.11,2015
Asia,Non-renewables,Nuclear,0.22,2015
Asia,Non-renewables,Nuclear,0.02,2015
Asia,Non-renewables,Nuclear,0.05,2015
Asia,Renewables,Solar energy,0.02,2015
Asia,Renewables,Wind energy,0.01,2015
Asia,Renewables,Wind energy,0.02,2015
Asia,Renewables,Wind energy,0.01,2015
Asia,Renewables,Multiple renewables,0.02,2015
Asia,Renewables,Solar energy,10.42,2015
Asia,Renewables,Solar energy,104.23,2015
Asia,Renewables,Solar energy,20.85,2015
Asia,Renewables,Solar energy,20.85,2015
Asia,Renewables,Multiple renewables,0.04,2015
Asia,Renewables,Multiple renewables,0.01,2015
Asia,Renewables,Multiple renewables,0.01,2015
Asia,Renewables,Wind energy,0.18,2015
Asia,Renewables,Wind energy,0.18,2015
Asia,Renewables,Multiple renewables,0.01,2015
Asia,Renewables,Multiple renewables,0.47,2015
Asia,Renewables,Multiple renewables,4.92,2015
Asia,Renewables,Multiple renewables,0.02,2015
Asia,Renewables,Multiple renewables,0.09,2015
Asia,Renewables,Multiple renewables,0.72,2015
Asia,Renewables,Multiple renewables,0.03,2015
Asia,Renewables,Multiple renewables,0.03,2015
Asia,Renewables,Multiple renewables,0.48,2016
Asia,Renewables,Multiple renewables,0.08,2016
Asia,Renewables,Multiple renewables,0.28,2016
Asia,Renewables,Multiple renewables,0.37,2016
Asia,Renewables,Multiple renewables,0.29,2016
Asia,Non-renewables,Nuclear,0.02,2016
Asia,Non-renewables,Nuclear,0.02,2015
Asia,Non-renewables,Nuclear,0.02,2015
Asia,Non-renewables,Fossil fuels n.e.s.,0.14,2016
Asia,Renewables,Multiple renewables,0.01,2015
Asia,Renewables,Multiple renewables,0.02,2015
Asia,Renewables,Multiple renewables,0.01,2015
Asia,Renewables,Multiple renewables,0.01,2015
Asia,Renewables,Multiple renewables,0.01,2015
Asia,Renewables,Solar energy,0.2,2015
Asia,Renewables,Solar energy,3.33,2015
Asia,Renewables,Solar energy,6.71,2015
Asia,Non-renewables,Nuclear,0.01,2015
Asia,Non-renewables,Nuclear,0.11,2015
Asia,Non-renewables,Nuclear,0.07,2015
Asia,Non-renewables,Nuclear,0.02,2015
Asia,Non-renewables,Nuclear,0.03,2015
Asia,Non-renewables,Nuclear,0.01,2015
Asia,Non-renewables,Nuclear,0.07,2016
Asia,Non-renewables,Nuclear,0.01,2016
Asia,Renewables,Multiple renewables,0.01,2016
Asia,Non-renewables,Fossil fuels n.e.s.,22.53,2016
Asia,Renewables,Multiple renewables,4.62,2016
Asia,Renewables,Multiple renewables,0.03,2016
Asia,Renewables,Solar energy,10.79,2016
Asia,Renewables,Solar energy,4.61,2016
Asia,Renewables,Multiple renewables,0,2016
Asia,Renewables,Multiple renewables,0,2015
Asia,Non-renewables,Fossil fuels n.e.s.,0.18,2015
Asia,Renewables,Multiple renewables,0.13,2015
Asia,Renewables,Solar energy,4.11,2015
Asia,Renewables,Multiple renewables,2.14,2015
Asia,Renewables,Multiple renewables,2.68,2015
Asia,Renewables,Multiple renewables,1.38,2015
Asia,Renewables,Multiple renewables,1.32,2015
Asia,Renewables,Wind energy,0.03,2015
Asia,Non-renewables,Fossil fuels n.e.s.,2.08,2015
Asia,Renewables,Multiple renewables,0.27,2015
Asia,Renewables,Multiple renewables,0.11,2015
Asia,Renewables,Multiple renewables,0.08,2015
Asia,Renewables,Multiple renewables,25.18,2015
Asia,Renewables,Multiple renewables,0.18,2015
Asia,Renewables,Multiple renewables,0.08,2015
Asia,Renewables,Multiple renewables,0,2015
Asia,Renewables,Multiple renewables,0.01,2015
Asia,Renewables,Wind energy,2.59,2015
Asia,Renewables,Wind energy,3.1,2015
Asia,Renewables,Wind energy,3.08,2015
Asia,Renewables,Wind energy,0.09,2015
Asia,Renewables,Wind energy,0.14,2015
Asia,Renewables,Solar energy,0.54,2017
Asia,Renewables,Solar energy,0.42,2017
Asia,Renewables,Solar energy,0.31,2017
Asia,Renewables,Multiple renewables,0.53,2017
Asia,Renewables,Multiple renewables,0.46,2017
Asia,Non-renewables,Coal and peat,0.12,2019
Asia,Renewables,Multiple renewables,0.15,2019
Asia,Renewables,Solar energy,0.43,2019
Asia,Non-renewables,Coal and peat,0,2019
Asia,Non-renewables,Coal and peat,0.67,2019
Asia,Renewables,Multiple renewables,0.29,2017
Asia,Renewables,Solar energy,0.31,2017
Asia,Non-renewables,Coal and peat,0.13,2017
Asia,Non-renewables,Fossil fuels n.e.s.,0.08,2017
Asia,Renewables,Multiple renewables,0.56,2017
Asia,Renewables,Multiple renewables,0.02,2017
Asia,Renewables,Wind energy,8.26,2018
Asia,Renewables,Multiple renewables,0.57,2016
Asia,Non-renewables,Coal and peat,0.35,2016
Asia,Non-renewables,Fossil fuels n.e.s.,3.54,2016
Asia,Non-renewables,Fossil fuels n.e.s.,5.86,2016
Asia,Renewables,Wind energy,5.76,2016
Asia,Non-renewables,Fossil fuels n.e.s.,16.38,2016
Asia,Non-renewables,Fossil fuels n.e.s.,0.18,2016
Asia,Non-renewables,Fossil fuels n.e.s.,2.52,2016
Asia,Non-renewables,Fossil fuels n.e.s.,0.77,2016
Asia,Non-renewables,Fossil fuels n.e.s.,0.06,2016
Asia,Non-renewables,Fossil fuels n.e.s.,4.98,2016
Asia,Non-renewables,Fossil fuels n.e.s.,4.86,2016
Asia,Non-renewables,Fossil fuels n.e.s.,1.53,2016
Asia,Non-renewables,Fossil fuels n.e.s.,0.03,2016
Asia,Non-renewables,Fossil fuels n.e.s.,0.34,2016
Asia,Non-renewables,Fossil fuels n.e.s.,0.11,2016
Asia,Non-renewables,Fossil fuels n.e.s.,7.89,2016
Asia,Non-renewables,Fossil fuels n.e.s.,0.08,2016
Asia,Non-renewables,Fossil fuels n.e.s.,0.38,2016
Asia,Non-renewables,Fossil fuels n.e.s.,0.36,2016
Asia,Non-renewables,Coal and peat,0.03,2016
Asia,Non-renewables,Fossil fuels n.e.s.,1.7,2016
Asia,Non-renewables,Fossil fuels n.e.s.,1.5,2016
Asia,Non-renewables,Fossil fuels n.e.s.,178.83,2016
Asia,Renewables,Wind energy,5.11,2016
Asia,Renewables,Multiple renewables,6.66,2016
Asia,Renewables,Wind energy,13.59,2016
Asia,Renewables,Wind energy,13.59,2016
Asia,Renewables,Solar energy,7.21,2016
Asia,Renewables,Solar energy,7.21,2016
Asia,Renewables,Multiple renewables,1.41,2017
Asia,Renewables,Solar energy,11.13,2017
Asia,Renewables,Multiple renewables,2.09,2018
Asia,Renewables,Solar energy,11.01,2018
Asia,Renewables,Multiple renewables,5.48,2018
Asia,Non-renewables,Nuclear,0.01,2018
Asia,Non-renewables,Nuclear,0.24,2018
Asia,Renewables,Multiple renewables,2.38,2018
Asia,Renewables,Multiple renewables,6.43,2018
Asia,Renewables,Multiple renewables,0.48,2018
Asia,Renewables,Multiple renewables,0.37,2018
Asia,Renewables,Multiple renewables,0.01,2018
Asia,Renewables,Multiple renewables,3.3,2018
Asia,Renewables,Multiple renewables,0.31,2018
Asia,Non-renewables,Nuclear,0.07,2018
Asia,Non-renewables,Fossil fuels n.e.s.,43.38,2017
Asia,Non-renewables,Fossil fuels n.e.s.,83.04,2020
Asia,Non-renewables,Fossil fuels n.e.s.,48.67,2020
Asia,Non-renewables,Nuclear,0.1,2017
Asia,Non-renewables,Nuclear,0.09,2020
Asia,Non-renewables,Nuclear,0.06,2020
Asia,Non-renewables,Nuclear,0.51,2020
Asia,Non-renewables,Nuclear,0.13,2020
Asia,Non-renewables,Nuclear,0.07,2020
Asia,Non-renewables,Nuclear,0.06,2020
Asia,Non-renewables,Nuclear,0.06,2020
Asia,Non-renewables,Nuclear,0.19,2020
Asia,Non-renewables,Nuclear,0.25,2020
Asia,Non-renewables,Nuclear,0.11,2018
Asia,Non-renewables,Nuclear,0.03,2018
Asia,Non-renewables,Nuclear,0.75,2018
Asia,Non-renewables,Nuclear,1.02,2018
Asia,Non-renewables,Nuclear,1.64,2018
Asia,Non-renewables,Nuclear,2.75,2018
Asia,Non-renewables,Nuclear,4.24,2018
Asia,Non-renewables,Fossil fuels n.e.s.,87.98,2018
Asia,Renewables,Multiple renewables,583.12,2018
Asia,Renewables,Multiple renewables,11.54,2018
Asia,Renewables,Multiple renewables,60.58,2018
Asia,Renewables,Wind energy,53.87,2018
Asia,Renewables,Multiple renewables,4.72,2018
Asia,Renewables,Multiple renewables,1.15,2018
Asia,Renewables,Multiple renewables,0.06,2018
Asia,Renewables,Multiple renewables,0.03,2018
Asia,Renewables,Solar energy,15.63,2018
Asia,Renewables,Solar energy,41.69,2018
Asia,Renewables,Solar energy,20.6,2017
Asia,Non-renewables,Nuclear,0.02,2019
Asia,Renewables,Multiple renewables,62.53,2010
Asia,Renewables,Solar energy,20.89,2017
Asia,Renewables,Solar energy,20.73,2017
Asia,Renewables,Solar energy,76.94,2017
Asia,Renewables,Solar energy,10.42,2017
Asia,Renewables,Solar energy,15.63,2017
Asia,Renewables,Wind energy,61.71,2017
Asia,Renewables,Solar energy,10.42,2017
Asia,Renewables,Solar energy,51.21,2017
Asia,Renewables,Solar energy,13.64,2017
Asia,Renewables,Multiple renewables,0,2017
Asia,Renewables,Multiple renewables,0.03,2001
Asia,Non-renewables,Fossil fuels n.e.s.,0.18,2017
Asia,Non-renewables,Fossil fuels n.e.s.,0,2001
Asia,Non-renewables,Coal and peat,0.49,2002
Asia,Renewables,Multiple renewables,0.82,2011
Asia,Non-renewables,Nuclear,0.03,2008
Asia,Renewables,Multiple renewables,9.45,2012
Asia,Non-renewables,Fossil fuels n.e.s.,0.01,2012
Asia,Non-renewables,Fossil fuels n.e.s.,0.01,2002
Asia,Non-renewables,Fossil fuels n.e.s.,0.41,2001
Asia,Non-renewables,Fossil fuels n.e.s.,0.46,2012
Asia,Renewables,Multiple renewables,0.81,2012
Asia,Non-renewables,Fossil fuels n.e.s.,0.75,2010
Asia,Non-renewables,Fossil fuels n.e.s.,0.42,2018
Asia,Non-renewables,Fossil fuels n.e.s.,0.23,2013
Asia,Non-renewables,Fossil fuels n.e.s.,0.01,2013
Asia,Non-renewables,Fossil fuels n.e.s.,0.31,2017
Asia,Non-renewables,Fossil fuels n.e.s.,0.01,2012
Asia,Renewables,Multiple renewables,0.09,2013
Asia,Renewables,Multiple renewables,1.01,2018
Asia,Non-renewables,Fossil fuels n.e.s.,0.01,2019
Asia,Renewables,Multiple renewables,0.4,2017
Asia,Non-renewables,Fossil fuels n.e.s.,2.08,2015
Asia,Non-renewables,Fossil fuels n.e.s.,0,2017
Asia,Non-renewables,Fossil fuels n.e.s.,0.01,2018
Asia,Non-renewables,Fossil fuels n.e.s.,2.83,2019
Asia,Non-renewables,Fossil fuels n.e.s.,0.09,2019
Asia,Non-renewables,Fossil fuels n.e.s.,3.03,2019
Asia,Non-renewables,Fossil fuels n.e.s.,3.43,2019
Asia,Non-renewables,Fossil fuels n.e.s.,0.09,2019
Asia,Non-renewables,Fossil fuels n.e.s.,2.67,2019
Asia,Non-renewables,Fossil fuels n.e.s.,2.91,2019
Asia,Non-renewables,Fossil fuels n.e.s.,0,2019
Asia,Non-renewables,Fossil fuels n.e.s.,0.22,2019
Asia,Non-renewables,Fossil fuels n.e.s.,2.93,2019
Asia,Non-renewables,Fossil fuels n.e.s.,0,2019
Asia,Non-renewables,Fossil fuels n.e.s.,0,2019
Asia,Non-renewables,Fossil fuels n.e.s.,3.12,2019
Asia,Non-renewables,Fossil fuels n.e.s.,0.07,2019
Asia,Non-renewables,Fossil fuels n.e.s.,5.32,2019
Asia,Non-renewables,Fossil fuels n.e.s.,0,2019
Asia,Non-renewables,Fossil fuels n.e.s.,2.32,2019
Asia,Non-renewables,Fossil fuels n.e.s.,0,2019
Asia,Non-renewables,Fossil fuels n.e.s.,0.16,2017
Asia,Non-renewables,Fossil fuels n.e.s.,3.61,2018
Asia,Non-renewables,Fossil fuels n.e.s.,0.04,2018
Asia,Non-renewables,Fossil fuels n.e.s.,0,2019
Asia,Non-renewables,Fossil fuels n.e.s.,3.48,2019
Asia,Non-renewables,Fossil fuels n.e.s.,0.03,2012
Asia,Renewables,Multiple renewables,0.3,2014
Asia,Non-renewables,Fossil fuels n.e.s.,0.4,2009
Asia,Non-renewables,Fossil fuels n.e.s.,0.28,2010
Asia,Renewables,Multiple renewables,9.45,2017
Asia,Renewables,Solar energy,8.16,2017
Asia,Renewables,Multiple renewables,0.67,2017
Asia,Renewables,Solar energy,1.69,2017
Asia,Renewables,Solar energy,0.21,2017
Asia,Non-renewables,Coal and peat,2.02,2017
Asia,Non-renewables,Coal and peat,0.09,2010
Asia,Renewables,Multiple renewables,1.97,2011
Asia,Renewables,Multiple renewables,0.24,2017
Asia,Renewables,Solar energy,10.71,2017
Asia,Renewables,Multiple renewables,35.07,2017
Asia,Renewables,Multiple renewables,28.6,2017
Asia,Renewables,Multiple renewables,0.63,2017
Asia,Renewables,Multiple renewables,0.02,2017
Asia,Renewables,Multiple renewables,0.08,2017
Asia,Renewables,Multiple renewables,0.09,2017
Asia,Non-renewables,Fossil fuels n.e.s.,1.16,2017
Asia,Renewables,Multiple renewables,0.78,2017
Asia,Renewables,Solar energy,20.43,2017
Asia,Non-renewables,Fossil fuels n.e.s.,0.78,2017
Asia,Non-renewables,Fossil fuels n.e.s.,0.2,2017
Asia,Renewables,Multiple renewables,0.31,2017
Asia,Renewables,Multiple renewables,1.28,2017
Asia,Renewables,Multiple renewables,1.52,2017
Asia,Non-renewables,Fossil fuels n.e.s.,0.03,2017
Asia,Non-renewables,Fossil fuels n.e.s.,0.04,2017
Asia,Non-renewables,Fossil fuels n.e.s.,0.12,2017
Asia,Renewables,Multiple renewables,0.49,2017
Asia,Renewables,Multiple renewables,30.66,2017
Asia,Renewables,Solar energy,40.97,2017
Asia,Non-renewables,Nuclear,13.56,2017
Asia,Non-renewables,Nuclear,0.1,2019
Asia,Non-renewables,Nuclear,2.03,2019
Asia,Non-renewables,Nuclear,13.11,2017
Asia,Non-renewables,Nuclear,11.43,2017
Asia,Non-renewables,Nuclear,3.51,2017
Asia,Renewables,Multiple renewables,20,2017
Asia,Non-renewables,Coal and peat,0.24,2017
Asia,Renewables,Multiple renewables,0.01,2017
Asia,Renewables,Wind energy,0.08,2017
Asia,Non-renewables,Fossil fuels n.e.s.,0.03,2019
Asia,Non-renewables,Fossil fuels n.e.s.,0.03,2019
Asia,Renewables,Multiple renewables,0,2019
Asia,Renewables,Multiple renewables,0.02,2019
Asia,Renewables,Solar energy,0.3,2019
Asia,Renewables,Solar energy,0.12,2019
Asia,Renewables,Multiple renewables,37.79,2019
Asia,Renewables,Solar energy,140.01,2011
Asia,Renewables,Solar energy,52.11,2019
Asia,Renewables,Solar energy,63.26,2011
Asia,Renewables,Solar energy,48.62,2012
Asia,Non-renewables,Fossil fuels n.e.s.,39.2,2012
